,antecedents,consequents,support,confidence,lift
180,"frozenset({'top', 'Blue'})",frozenset({'lose'}),0.039436334144363344,0.47323600973236013,0.9463952639688591
179,"frozenset({'top', 'lose'})",frozenset({'Blue'}),0.039436334144363344,0.47319763198442955,0.9463952639688591
178,"frozenset({'Blue', 'team'})",frozenset({'lose'}),0.039436334144363344,0.47323600973236013,0.9463952639688591
169,"frozenset({'Blue', 'mid'})",frozenset({'lose'}),0.039436334144363344,0.47323600973236013,0.9463952639688591
14,frozenset({'lose'}),frozenset({'Blue'}),0.23661800486618004,0.4731976319844295,0.946395263968859
15,frozenset({'Blue'}),frozenset({'lose'}),0.23661800486618004,0.4732360097323601,0.946395263968859
67,frozenset({'Red'}),frozenset({'win'}),0.23657745336577454,0.4731549067315491,0.9463865682537108
303,"frozenset({'win', 'mid'})",frozenset({'Red'}),0.039429575560962424,0.4731932841268554,0.9463865682537108
322,"frozenset({'top', 'win'})",frozenset({'Red'}),0.039429575560962424,0.4731932841268554,0.9463865682537108
285,"frozenset({'win', 'jng'})",frozenset({'Red'}),0.039429575560962424,0.4731932841268554,0.9463865682537108
284,"frozenset({'Red', 'jng'})",frozenset({'win'}),0.039429575560962424,0.4731549067315491,0.9463865682537108
302,"frozenset({'Red', 'mid'})",frozenset({'win'}),0.039429575560962424,0.4731549067315491,0.9463865682537108
318,"frozenset({'win', 'sup'})",frozenset({'Red'}),0.039429575560962424,0.4731932841268554,0.9463865682537108
321,"frozenset({'top', 'Red'})",frozenset({'win'}),0.039429575560962424,0.4731549067315491,0.9463865682537108
68,frozenset({'win'}),frozenset({'Red'}),0.23657745336577454,0.4731932841268554,0.9463865682537108
265,"frozenset({'Red', 'bot'})",frozenset({'win'}),0.039429575560962424,0.4731549067315491,0.9463865682537108
317,"frozenset({'Red', 'sup'})",frozenset({'win'}),0.039429575560962424,0.4731549067315491,0.9463865682537108
266,"frozenset({'win', 'bot'})",frozenset({'Red'}),0.039429575560962424,0.4731932841268554,0.9463865682537108
319,"frozenset({'Red', 'team'})",frozenset({'win'}),0.039429575560962424,0.4731549067315491,0.9463865682537108
320,"frozenset({'win', 'team'})",frozenset({'Red'}),0.039429575560962424,0.4731932841268554,0.9463865682537108
135,"frozenset({'Leona', 'sup'})",frozenset({'Blue'}),0.011273317112733171,0.47319148936170213,0.9463829787234043
8,frozenset({'Leona'}),frozenset({'Blue'}),0.011273317112733171,0.4729231641621775,0.945846328324355
511,"frozenset({'win', 'bot', 'no_fb'})",frozenset({'Red'}),0.030467693971343607,0.4727844782380703,0.9455689564761406
453,"frozenset({'lose', 'no_fb', 'sup'})",frozenset({'Blue'}),0.032853473911868075,0.4727219682971896,0.9454439365943792
522,"frozenset({'win', 'sup', 'fb'})",frozenset({'Red'}),0.010590700189240335,0.4726998491704374,0.9453996983408748
278,"frozenset({'win', 'fb'})",frozenset({'Red'}),0.07247228980805623,0.4726287023977433,0.9452574047954866
174,frozenset({'Blue'}),"frozenset({'lose', 'no_fb'})",0.19098404974317382,0.38196809948634763,0.9450520049496672
171,"frozenset({'lose', 'no_fb'})",frozenset({'Blue'}),0.19098404974317382,0.4725260024748336,0.9450520049496672
516,"frozenset({'win', 'jng', 'fb'})",frozenset({'Red'}),0.013625304136253041,0.471689284043051,0.943378568086102
438,"frozenset({'lose', 'jng', 'no_fb'})",frozenset({'Blue'}),0.030873208975398757,0.47155982244244865,0.9431196448848973
526,"frozenset({'win', 'fb', 'team'})",frozenset({'Red'}),0.02402676399026764,0.47129789208537715,0.9425957841707543
378,frozenset({'jng'}),"frozenset({'win', 'no_fb'})",0.054440389294403896,0.3266423357664234,0.942362438092267
458,"frozenset({'lose', 'no_fb', 'team'})",frozenset({'Blue'}),0.024047039740470396,0.4711334745762712,0.9422669491525424
410,"frozenset({'lose', 'bot', 'no_fb'})",frozenset({'Blue'}),0.03367126250337929,0.4708439655987146,0.9416879311974292
573,"frozenset({'top', 'win', 'no_fb'})",frozenset({'Red'}),0.03193430656934307,0.47033645231933113,0.9406729046386623
395,"frozenset({'no_fb', 'sup'})",frozenset({'win'}),0.06092187077588537,0.4671192413328496,0.9343142583557523
312,"frozenset({'Red', 'win'})",frozenset({'no_fb'}),0.16410516355771831,0.6936635813049937,0.9239023430963459
114,frozenset({'win'}),frozenset({'no_fb'}),0.3466207082995404,0.6932976451185551,0.9234149464545353
115,frozenset({'no_fb'}),frozenset({'win'}),0.3466207082995404,0.461670027365692,0.9234149464545353
194,"frozenset({'win', 'Blue'})",frozenset({'no_fb'}),0.1825155447418221,0.6929689504747242,0.9229771524578729
445,"frozenset({'win', 'jng'})","frozenset({'Blue', 'no_fb'})",0.028636117869694513,0.34366128639792365,0.9201115381980128
567,"frozenset({'win', 'sup'})","frozenset({'Red', 'no_fb'})",0.028838875371722087,0.34609457376916214,0.9172978617982129
441,"frozenset({'jng', 'Blue'})","frozenset({'lose', 'no_fb'})",0.030873208975398757,0.37047850770478513,0.9166248620447479
377,"frozenset({'jng', 'no_fb'})",frozenset({'win'}),0.054440389294403896,0.4540074399729456,0.9080885286505669
572,"frozenset({'top', 'Red', 'no_fb'})",frozenset({'win'}),0.03193430656934307,0.4519801033097379,0.9040335264513047
559,"frozenset({'Red', 'no_fb', 'mid'})",frozenset({'win'}),0.03165720464990538,0.45190545103714425,0.9038842097960886
535,"frozenset({'Red', 'jng'})","frozenset({'win', 'no_fb'})",0.025804271424709382,0.3096512570965126,0.893343212572632
510,"frozenset({'Red', 'bot', 'no_fb'})",frozenset({'win'}),0.030467693971343607,0.4460275056891263,0.8921273655847072
564,"frozenset({'Red', 'no_fb', 'sup'})",frozenset({'win'}),0.028838875371722087,0.4403963257302095,0.8808640921816016
533,"frozenset({'Red', 'jng', 'win'})",frozenset({'no_fb'}),0.025804271424709382,0.6544394926294138,0.8716591110601332
376,"frozenset({'win', 'jng'})",frozenset({'no_fb'}),0.054440389294403896,0.6533376591775489,0.8701915603117361
313,"frozenset({'Red', 'no_fb'})",frozenset({'win'}),0.16410516355771831,0.4349484997760861,0.8699675565316151
316,frozenset({'win'}),"frozenset({'Red', 'no_fb'})",0.16410516355771831,0.32823694811690596,0.8699675565316151
442,"frozenset({'win', 'jng', 'Blue'})",frozenset({'no_fb'}),0.028636117869694513,0.6523479599692071,0.8688733630729142
550,"frozenset({'lose', 'team'})","frozenset({'Red', 'no_fb'})",0.026993782103271153,0.32389911604898225,0.8584704560789506
532,"frozenset({'Red', 'jng', 'no_fb'})",frozenset({'win'}),0.025804271424709382,0.42721271120062665,0.8544947244875865
477,"frozenset({'Blue', 'team', 'no_fb'})",frozenset({'win'}),0.016943768586104354,0.41335531739488873,0.8267776889413542
520,"frozenset({'Red', 'fb', 'team'})",frozenset({'lose'}),0.016909975669099755,0.413075780089153,0.8260845622413846
536,"frozenset({'win', 'jng'})","frozenset({'Red', 'no_fb'})",0.025804271424709382,0.3096763727796253,0.8207741355391556
547,"frozenset({'lose', 'Red', 'team'})",frozenset({'no_fb'}),0.026993782103271153,0.6148399014778325,0.8189157408780435
269,"frozenset({'Red', 'fb'})",frozenset({'lose'}),0.050229791835631254,0.4093638116221427,0.8186612273620987
385,"frozenset({'lose', 'team'})",frozenset({'no_fb'}),0.05104082184374155,0.6124401913875598,0.8157195261207633
457,"frozenset({'lose', 'Blue', 'team'})",frozenset({'no_fb'}),0.024047039740470396,0.6097686375321336,0.8121612380207988
551,"frozenset({'Red', 'team'})","frozenset({'lose', 'no_fb'})",0.026993782103271153,0.32392538523925385,0.8014447677335207
398,"frozenset({'no_fb', 'team'})",frozenset({'win'}),0.032346580156799136,0.38790727832711946,0.7758774826463433
365,"frozenset({'fb', 'team'})",frozenset({'lose'}),0.0322992700729927,0.38784288264892064,0.7756228599564012
350,"frozenset({'bot', 'fb'})",frozenset({'lose'}),0.011827520951608543,0.38512323943661975,0.7701840146384756
95,frozenset({'fb'}),frozenset({'lose'}),0.09586374695863747,0.38468214363202435,0.7693018945718694
358,"frozenset({'jng', 'fb'})",frozenset({'lose'}),0.017869694512030278,0.38219138479329284,0.7643207808776743
362,"frozenset({'sup', 'fb'})",frozenset({'lose'}),0.013841578805082454,0.38187581577475294,0.7636896940236322
361,"frozenset({'fb', 'mid'})",frozenset({'lose'}),0.010347391186807246,0.38179551122194516,0.7635290979428406
387,frozenset({'team'}),"frozenset({'lose', 'no_fb'})",0.05104082184374155,0.3062449310624493,0.7577004113574798
426,"frozenset({'Blue', 'fb', 'team'})",frozenset({'lose'}),0.015389294403892945,0.36344772545889864,0.7268365022963621
569,"frozenset({'Red', 'no_fb', 'team'})",frozenset({'win'}),0.015402811570694782,0.36330304479515385,0.7266650243043632
150,"frozenset({'Blue', 'fb'})",frozenset({'lose'}),0.04563395512300622,0.36074157183309297,0.7214246339635125
307,"frozenset({'Red', 'team'})",frozenset({'no_fb'}),0.042396593673965935,0.5087591240875913,0.6776249459887657
112,frozenset({'team'}),frozenset({'no_fb'}),0.08338740200054069,0.5003244120032442,0.6663906092467234
189,"frozenset({'Blue', 'team'})",frozenset({'no_fb'}),0.04099080832657475,0.491889699918897,0.655156272504681
568,"frozenset({'Red', 'win', 'team'})",frozenset({'no_fb'}),0.015402811570694782,0.3906410695920466,0.5203014966228504
397,"frozenset({'win', 'team'})",frozenset({'no_fb'}),0.032346580156799136,0.38819044529158897,0.5170374683615108
475,"frozenset({'win', 'Blue', 'team'})",frozenset({'no_fb'}),0.016943768586104354,0.3859892224788299,0.5141056221911248
